attrInteger,attrInteger,attrInteger,attrInteger
1186050,887,118605000,1186051
607216,917,60721600,607217
744365,716,74436500,744366
910293,51,91029300,910294
1894829,211,189482900,1894830
1921321,46,192132100,1921322
1310510,409,131051000,1310511
753411,666,75341100,753412
1481573,999,148157300,1481574
707302,544,70730200,707303
56595,925,5659500,56596
341522,656,34152200,341523
1461629,382,146162900,1461630
826930,778,82693000,826931
1328865,500,132886500,1328855
1845329,940,184532900,1845330
105448,966,10544800,105449
857459,756,85745900,857460
888951,98,88895100,888952
954165,465,95416500,954166
1660918,569,166091800,1660919
1870305,7,187030500,1870306
676361,857,67636100,676362
539328,292,53932800,539329
280234,597,28023400,280235
514101,54,51410100,514102
1315706,321,131570600,1315707
1522985,977,152298500,1522986
1724761,394,172476100,1724751
1682785,834,168278500,1682786
821301,620,82130100,821302
1563744,211,156374400,1563745
1623343,470,162334300,1623344
585602,851,58560200,585603
768966,136,76896600,768967
643593,182,64359300,643594
1568747,945,156874700,1568748
716416,376,71641600,716417
936376,642,93637600,936377
1198435,595,119843500,1198436
1044721,199,104472100,1044722
1832743,413,183274300,1832744
1991843,461,199184300,1991844
27163,134,2716300,27164
209833,186,20983300,209834
1856985,825,185698500,1856986
1831976,82,183197600,1831977
978360,781,97836000,978361
1316994,470,131699400,1316995
1810593,325,181059300,1810594
365237,505,36523700,365238
1695834,766,169583400,1695835
355294,912,35529400,355295
338445,830,33844500,338446
1288628,581,128862800,1288629
1030917,454,103091700,1030918
1467894,704,146789400,1467895
634372,179,63437200,634373
725099,999,72509900,725100
1337396,430,133739600,1337397
1627507,735,162750700,1627508
654725,256,65472500,654726
16435,633,1643500,16436
587282,738,58728200,587283
784452,830,78445200,784453
354471,145,35447100,354472
211898,350,21189800,211899
1362355,653,136235500,1362356
371947,761,37194700,371948
1366940,828,136694000,1366941
1105177,105,110517700,1105178
860545,521,86054500,860546
1777780,370,177778000,1777781
1745636,551,174563600,1745637
8289,311,828900,8290
420731,831,42073100,420732
980769,901,98076900,980770
1830854,319,183085400,1830855
1441641,698,144164100,1441642
65880,704,6588000,65881
1602848,290,160284800,1602849
464509,617,46450900,464510
1214274,620,121427400,1214275
1177108,470,117710800,1177109
247814,138,24781400,247815
1803093,533,180309300,1803094
799564,701,79956400,799565
1881267,391,188126700,1881268
1508479,246,150847900,1508480
650790,418,65079000,650791
471698,253,47169800,471699
137359,718,13735900,137360
715365,98,71536500,715366
1559,571,155900,1560
322812,525,32281200,322813
1710688,371,171068800,1710689
859572,134,85957200,859573
547491,946,54749100,547492
1727473,532,172747300,1727474
1099038,913,109903800,1099039
584496,954,58449600,584486
1138995,120,113899500,1138996
799663,347,79966300,799664
241839,85,24183900,241840
1877600,561,187760000,1877601
416792,197,41679200,416793
42722,810,4272200,42712
670062,144,67006200,670063
1112944,702,111294400,1112945
993137,422,99313700,993138
928889,68,92888900,928890
1999851,81,199985100,1999852
1626581,825,162658100,1626582
730653,387,73065300,730654
1897480,761,189748000,1897481
1408794,709,140879400,1408795
1757197,352,175719700,1757198
1027623,339,102762300,1027624
972513,943,97251300,972514
1584184,295,158418400,1584185
1600531,262,160053100,1600532
1649374,198,164937400,1649375
785085,547,78508500,785086
398492,617,39849200,398493
411259,414,41125900,411260
1367464,459,136746400,1367465
90129,433,9012900,90119
17203,176,1720300,17204
1718291,801,171829100,1718292
1713004,589,171300400,1713005
790299,507,79029900,790300
1778702,426,177870200,1778703
1721780,861,172178000,1721781
210380,566,21038000,210381
1033535,437,103353500,1033536
299125,425,29912500,299126
1530197,383,153019700,1530198
1805256,740,180525600,1805257
1549274,548,154927400,1549275
985954,368,98595400,985955
1388554,6,138855400,1388555
1887392,592,188739200,1887393
327541,403,32754100,327542
1661419,27,166141900,1661420
1741779,303,174177900,1741780
1122457,507,112245700,1122458
574641,180,57464100,574642
795733,195,79573300,795734
1210561,756,121056100,1210562
1171742,908,117174200,1171743
1534588,371,153458800,1534589
163597,379,16359700,163598
1626085,941,162608500,1626086
1921513,512,192151300,1921514
409948,777,40994800,409949
1546661,246,154666100,1546662
1666766,156,166676600,1666767
1155223,861,115522300,1155224
159593,499,15959300,159594
101951,627,10195100,101952
1969328,588,196932800,1969329
1290690,944,129069000,1290691
294211,368,29421100,294212
1045349,896,104534900,1045350
1775894,407,177589400,1775895
1487146,147,148714600,1487147
1380544,233,138054400,1380545
678777,639,67877700,678778
1988167,225,198816700,1988168
1935220,724,193522000,1935221
549877,880,54987700,549878
1471142,496,147114200,1471143
1687882,760,168788200,1687883
1858211,20,185821100,1858212
1775957,22,177595700,1775958
61373,462,6137300,61374
1303272,998,130327200,1303273
155149,110,15514900,155139
1547564,550,154756400,1547565
1422693,921,142269300,1422694
1232414,510,123241400,1232415
1638364,792,163836400,1638365
726507,164,72650700,726508
1644564,191,164456400,1644565
204291,443,20429100,204292
315865,479,31586500,315866
1341382,79,134138200,1341383
916087,114,91608700,916088
378379,731,37837900,378380
1037870,433,103787000,1037871
633678,118,63367800,633679
1411038,983,141103800,1411039
127929,236,12792900,127930
1001628,45,100162800,1001629
192360,743,19236000,192361
635510,212,63551000,635511
1854498,895,185449800,1854499
415904,488,41590400,415905
1718816,385,171881600,1718817
773830,239,77383000,773831
145213,937,14521300,145214
74527,426,7452700,74528
1782682,80,178268200,1782683
1008518,686,100851800,1008519
519395,444,51939500,519396
362331,268,36233100,362332
852745,342,85274500,852746
814108,177,81410800,814109
347189,634,34718900,347190
1046923,437,104692300,1046924
238063,55,23806300,238064
1335180,751,133518000,1335181
1034855,886,103485500,1034856
1581062,44,158106200,1581063
771039,590,77103900,771040
824432,170,82443200,824433
713044,655,71304400,713045
717069,599,71706900,717070
532019,306,53201900,532020
799964,865,79996400,799965
770262,925,77026200,770263
961192,512,96119200,961193
1636333,700,163633300,1636334
1246931,170,124693100,1246932
1276412,233,127641200,1276413
553616,961,55361600,553617
1407780,407,140778000,1407781
859724,571,85972400,859725
1429546,14,142954600,1429547
1462097,124,146209700,1462098
160213,185,16021300,160214
961156,581,96115600,961157
790200,562,79020000,790201
381889,712,38188900,381890
661563,441,66156300,661564
1378139,497,137813900,1378140
1301611,155,130161100,1301612
797502,858,79750200,797503
1807864,565,180786400,1807865
803516,331,80351600,803517
1779381,432,177938100,1779382
700298,250,70029800,700299
1240053,267,124005300,1240054
935546,161,93554600,935547
1779633,688,177963300,1779634
926979,460,92697900,926980
109849,903,10984900,109850
553741,976,55374100,553742
759788,970,75978800,759789
1053988,657,105398800,1053989
1045513,675,104551300,1045514
1347977,581,134797700,1347978
1992080,295,199208000,1992081
1823886,11,182388600,1823887
1063650,141,106365000,1063651
60534,480,6053400,60535
1353010,217,135301000,1353011
265724,932,26572400,265725
806308,768,80630800,806309
1550583,68,155058300,1550584
130810,565,13081000,130811
797983,551,79798300,797984
887169,313,88716900,887170
1433432,968,143343200,1433433
1300241,902,130024100,1300242
880633,512,88063300,880634
1307012,492,130701200,1307013
1325687,85,132568700,1325688
1647566,504,164756600,1647567
1554706,863,155470600,1554707
1948420,205,194842000,1948421
1832037,856,183203700,1832038
970046,368,97004600,970047
779497,475,77949700,779498
1860482,658,186048200,1860483
1906823,310,190682300,1906824
772835,772,77283500,772836
1581284,246,158128400,1581285
744010,867,74401000,744011
905877,608,90587700,905878
192510,968,19251000,192511
770872,226,77087200,770862
265106,713,26510600,265107
258310,125,25831000,258311
1430436,925,143043600,1430437
1478504,453,147850400,1478505
881845,272,88184500,881846
156330,400,15633000,156331
887260,593,88726000,887261
880611,514,88061100,880612
1332893,646,133289300,1332894
1740261,71,174026100,1740262
681098,838,68109800,681099
35471,600,3547100,35461
448144,501,44814400,448145
658131,735,65813100,658132
302153,374,30215300,302154
1880490,623,188049000,1880491
847392,176,84739200,847382
520150,265,52015000,520151
1894988,497,189498800,1894989
649335,996,64933500,649336
160334,346,16033400,160335
1206221,231,120622100,1206222
6787,375,678700,6788
232798,714,23279800,232799
338249,68,33824900,338250
1146814,154,114681400,1146815
1087843,890,108784300,1087844
982451,348,98245100,982452
835926,35,83592600,835927
894915,777,89491500,894916
1041869,167,104186900,1041870
341906,698,34190600,341907
459570,42,45957000,459571
491845,572,49184500,491846
858055,98,85805500,858056
1542432,216,154243200,1542433
1503731,649,150373100,1503732
1801,129,180100,1802
817997,220,81799700,817998
856492,526,85649200,856493
791977,513,79197700,791978
807125,835,80712500,807126
1249497,398,124949700,1249498
829728,89,82972800,829729
901706,711,90170600,901707
575875,811,57587500,575876
1665483,531,166548300,1665484
145166,411,14516600,145167
1943706,48,194370600,1943707
1530544,989,153054400,1530545
519205,798,51920500,519206
1984540,389,198454000,1984541
1647946,187,164794600,1647947
830440,754,83044000,830441
1102653,458,110265300,1102654
664300,844,66430000,664301
1113843,518,111384300,1113844
1548287,120,154828700,1548288
14533,774,1453300,14534
1833145,295,183314500,1833146
438505,631,43850500,438506
1280999,152,128099900,1281000
1220650,902,122065000,1220651
495600,903,49560000,495601
270292,38,27029200,270293
693624,792,69362400,693625
1698205,647,169820500,1698206
1895727,816,189572700,1895728
1807086,837,180708600,1807087
143966,343,14396600,143967
1023431,329,102343100,1023432
1649466,338,164946600,1649467
1084222,422,108422200,1084223
1619064,855,161906400,1619065
1701745,572,170174500,1701746
1427289,163,142728900,1427290
1329209,606,132920900,1329210
712122,913,71212200,712123
1912732,596,191273200,1912733
116475,6,11647500,116476
1430278,811,143027800,1430279
338064,582,33806400,338065
344554,104,34455400,344544
1989587,142,198958700,1989588
657460,128,65746000,657461
431692,370,43169200,431693
804774,183,80477400,804775
137169,923,13716900,137170
760331,903,76033100,760332
1463303,377,146330300,1463304
1479369,464,147936900,1479370
39301,41,3930100,39302
955125,950,95512500,955126
1421736,846,142173600,1421737
819629,418,81962900,819630
399938,949,39993800,399939
1759971,610,175997100,1759972
1221001,623,122100100,1221002
759652,290,75965200,759653
400521,372,40052100,400522
1514929,958,151492900,1514930
233641,565,23364100,233642
1733167,6,173316700,1733168
394644,710,39464400,394634
1077085,282,107708500,1077086
1471518,361,147151800,1471519
762613,209,76261300,762614
72714,829,7271400,72715
1403738,398,140373800,1403739
1985864,176,198586400,1985865
274070,118,27407000,274071
1917377,843,191737700,1917378
171617,273,17161700,171618
1557227,796,155722700,1557228
1016128,567,101612800,1016129
490229,118,49022900,490230
690746,452,69074600,690747
837620,968,83762000,837621
32372,976,3237200,32373
1242376,696,124237600,1242377
1122152,74,112215200,1122142
350573,30,35057300,350574
1035406,643,103540600,1035407
521178,290,52117800,521179
1631213,166,163121300,1631203
1648882,340,164888200,1648883
1581401,584,158140100,1581402
1323844,306,132384400,1323845
721355,421,72135500,721356
719847,111,71984700,719848
1616510,356,161651000,1616511
891543,204,89154300,891544
1559538,902,155953800,1559539
1487566,337,148756600,1487567
1624881,671,162488100,1624882
730595,385,73059500,730596
979171,24,97917100,979172
1702112,656,170211200,1702113
1056559,610,105655900,1056560
1656417,194,165641700,1656418
385747,320,38574700,385748
904011,162,90401100,904012
1158915,55,115891500,1158916
1490713,238,149071300,1490714
725706,826,72570600,725707
103845,840,10384500,103846
1397686,353,139768600,1397687
1203335,195,120333500,1203336
1768456,130,176845600,1768457
309735,453,30973500,309736
459706,445,45970600,459696
662991,703,66299100,662992
1424675,452,142467500,1424676
159844,710,15984400,159845
1987261,598,198726100,1987262
1918584,869,191858400,1918585
1072526,676,107252600,1072527
1293401,868,129340100,1293402
240525,46,24052500,240526
1169448,243,116944800,1169449
1632788,673,163278800,1632789
1569159,919,156915900,1569160
1637443,953,163744300,1637444
931832,731,93183200,931833
154427,738,15442700,154428
282130,516,28213000,282131
1705759,657,170575900,1705760
1112196,890,111219600,1112197
746408,790,74640800,746409
1021095,106,102109500,1021096
328164,335,32816400,328165
243119,695,24311900,243120
608091,258,60809100,608092
1324440,16,132444000,1324441
621065,77,62106500,621066
572540,197,57254000,572541
533657,757,53365700,533658
484167,582,48416700,484168
594007,527,59400700,594008
1579902,847,157990200,1579903
920432,190,92043200,920433
117499,593,11749900,117500
693702,20,69370200,693703
1061756,780,106175600,1061757
44806,540,4480600,44807
346487,641,34648700,346488
1487323,316,148732300,1487324
657596,786,65759600,657597
869969,838,86996900,869970
246739,628,24673900,246740
1950093,295,195009300,1950094
1939314,479,193931400,1939315
853595,996,85359500,853596
395510,25,39551000,395511
1723661,531,172366100,1723651
449191,209,44919100,449192
544611,492,54461100,544612
780650,349,78065000,780651
778892,513,77889200,778893
1127732,8,112773200,1127733
1831835,68,183183500,1831836
872388,774,87238800,872389
1143088,245,114308800,1143089
341039,375,34103900,341040
181838,99,18183800,181839
402165,154,40216500,402166
507513,211,50751300,507514
1174063,609,117406300,1174064
436251,260,43625100,436252
845679,827,84567900,845680
1130171,629,113017100,1130172
1114841,114,111484100,1114842
1035613,376,103561300,1035614
1627200,216,162720000,1627201
1618845,889,161884500,1618846
1678710,187,167871000,1678711
1144614,572,114461400,1144615
1909090,380,190909000,1909091
943444,412,94344400,943445
523030,713,52303000,523031
513288,475,51328800,513289
1434516,74,143451600,1434517
113618,990,11361800,113619
1107828,318,110782800,1107829
477478,484,47747800,477479
1404253,552,140425300,1404254
1194703,879,119470300,1194704
1907468,754,190746800,1907469
773683,95,77368300,773684
1688789,297,168878900,1688790
663087,561,66308700,663088
1016261,581,101626100,1016262
1697259,113,169725900,1697260
161293,688,16129300,161294
1783234,162,178323400,1783235
1078983,734,107898300,1078984
1633153,887,163315300,1633154
830075,547,83007500,830076
